id,_price,type,_bedrooms,_bathrooms,lat,lng,_time_to_work_seconds_transit,_time_to_work_seconds_walking,cluster,_d_code
2760,498083.1525903688,APARTMENTS,4,2,53.38391517007068,-6.159411966927866,3019,7354,65,D5
2761,590312.5866143222,APARTMENTS,4,1,53.39015691197283,-6.143817721797581,2903,8415,65,D5
2762,277093.43616919307,HOUSE,2,1,53.36452776084919,-6.232898713439513,2225,2553,66,Unknown
2763,437245.6212441977,HOUSE,3,1,53.36617715251363,-6.233839266649646,1610,3034,66,Unknown
2764,278275.7451758371,HOUSE,2,1,53.361868135399035,-6.224691784961329,2501,1914,66,Unknown
2765,276592.0342290243,HOUSE,2,1,53.36126803735325,-6.226746997477755,1552,2053,66,Unknown
2766,321280.18442376604,HOUSE,2,1,53.359127171558825,-6.224411216143756,2328,1952,66,Unknown
2767,173404.6835863064,HOUSE,1,1,53.36004648843023,-6.228114163667104,2146,2734,66,Unknown
2768,359710.367526552,HOUSE,2,1,53.36522991552761,-6.235131013593069,1989,1917,66,Unknown
2769,417139.03370039957,HOUSE,3,1,53.36170702949537,-6.239446201801773,1781,2107,66,Unknown
2770,461725.4685675008,HOUSE,3,1,53.353748957251526,-6.234569636286682,2017,3335,66,Unknown
2771,350349.1512315461,HOUSE,2,1,53.3491053988067,-6.229977157636639,2355,2063,66,Unknown
2772,139806.39851271338,HOUSE,1,1,53.348279602012774,-6.2306714783200405,2207,2181,66,Unknown
2773,478636.1755038203,APARTMENTS,3,1,53.34958947115135,-6.23763685489409,2038,2315,66,Unknown
2774,302798.28861188027,APARTMENTS,2,1,53.354367964274246,-6.238044833370132,2093,3334,66,Unknown
2775,478121.5157939803,APARTMENTS,3,1,53.34931660001098,-6.236700132348038,1696,2399,66,Unknown
2776,522322.8220414006,HOUSE,3,1,53.347246586498684,-6.222079004570446,1517,1192,66,Unknown
2777,455310.4837683502,HOUSE,3,1,53.355726873993724,-6.234507929829401,2366,2214,66,Unknown
2778,510913.52860698063,HOUSE,3,1,53.35431527032501,-6.2306649053012,1612,2633,66,Unknown
2779,348381.2592969573,HOUSE,2,1,53.35490977736942,-6.2351386494644,1569,2285,66,Unknown
2780,506679.9637885812,HOUSE,3,1,53.35325669441297,-6.238282270886629,2158,2315,66,Unknown
2781,351935.64425878116,HOUSE,2,1,53.35404060097591,-6.236134665818764,2136,2662,66,Unknown
2782,461347.5519690206,HOUSE,3,1,53.353300023877544,-6.227614619727948,1922,1736,66,Unknown
2783,452573.0362740393,HOUSE,3,1,53.348270533994985,-6.229586330915592,2218,3178,66,Unknown
2784,504467.5046707147,HOUSE,3,1,53.35237963393729,-6.234795990707207,2188,2869,66,Unknown
2785,151333.86654977643,APARTMENTS,1,1,53.359143641183984,-6.237426194701656,2237,2162,66,Unknown
2786,316770.8610543055,HOUSE,2,1,53.357414591166545,-6.241077081640472,2297,2636,66,Unknown
2787,324670.16201844893,APARTMENTS,2,2,53.34962467771297,-6.236320885440673,2484,1666,66,Unknown
2788,437040.77426227974,HOUSE,3,2,53.36010100175388,-6.239444185060841,1769,1425,66,Unknown
2789,291078.7630073915,APARTMENTS,2,1,53.35145817213578,-6.235817966654627,2044,2007,66,Unknown
2790,145499.14643361428,APARTMENTS,1,2,53.3573321026802,-6.2401334517305305,1738,2430,66,Unknown
2791,333721.0167302622,HOUSE,2,3,53.351039359949986,-6.238659176948357,2241,3007,66,Unknown
2792,284817.8231784615,HOUSE,2,1,53.352706830971144,-6.238427912529472,1944,3676,66,Unknown
2793,589851.0564666762,HOUSE,4,2,53.358606407541735,-6.2391401580164985,1888,2292,66,Unknown
2794,343919.48534893047,HOUSE,2,1,53.3586745187153,-6.238846444965793,2034,2276,66,Unknown
2795,803170.8584526699,HOUSE,5,2,53.35456984494315,-6.238975118068276,2456,1885,66,Unknown
2796,335092.7329480987,APARTMENTS,2,2,53.35129241652417,-6.235601839445793,2316,2763,66,Unknown
2797,495200.74929458566,HOUSE,3,1,53.35085263082209,-6.236373849275575,2116,3030,66,Unknown
2798,173466.94977800114,HOUSE,1,2,53.36467241085012,-6.234801739649932,2372,2707,66,Unknown
2799,323413.8521704002,HOUSE,2,1,53.36088434434555,-6.225958918090297,2409,2938,66,Unknown
2800,144372.44890235696,APARTMENTS,1,1,53.34889612076344,-6.232785278646725,1903,2064,66,Unknown
2801,451307.79350093857,HOUSE,3,1,53.3602137601324,-6.239236178990829,2216,2417,66,Unknown
2802,502670.8696477924,HOUSE,3,1,53.36278033053896,-6.239332493650191,1553,2043,66,Unknown
2803,424517.21153737925,HOUSE,3,1,53.34891698294393,-6.230974291812703,1643,2613,66,Unknown
2804,308738.4681408514,HOUSE,2,2,53.35404584854358,-6.220628483188497,2301,2599,66,Unknown
2805,312523.6252498576,HOUSE,2,1,53.348057895162654,-6.233339164678506,1850,1716,66,Unknown
2806,159581.9255444776,HOUSE,1,1,53.35812558786672,-6.24036161965997,1817,1434,66,Unknown
2807,518747.6544397049,APARTMENTS,3,1,53.35744705265382,-6.232887821244444,2111,2318,66,Unknown
2808,461499.95295671665,HOUSE,3,1,53.361065028144125,-6.2256130983122535,2238,3030,66,Unknown
2809,595702.0023666213,APARTMENTS,4,1,53.348424433594545,-6.23202361446582,2050,1657,66,Unknown
2810,292366.10968882707,HOUSE,2,2,53.36199949883486,-6.230428273310566,2235,3147,66,Unknown
2811,423877.3041747806,HOUSE,3,1,53.34805265803295,-6.2288742308273495,1885,2476,66,Unknown
2812,327280.1956480036,HOUSE,2,1,53.35189271218133,-6.225084006379386,2126,2629,66,Unknown
2813,367451.0624085044,HOUSE,2,1,53.355484265552775,-6.238980882890708,2208,2838,66,Unknown
2814,281008.93179222965,APARTMENTS,2,1,53.34742987605107,-6.221850296071574,2016,2665,66,Unknown
2815,730588.0948460281,HOUSE,4,2,53.36116541120252,-6.23436917966537,2096,1465,66,Unknown
2816,360953.7631727109,HOUSE,2,2,53.36223533830046,-6.225240400296728,1778,2225,66,Unknown
2817,500239.8337456555,HOUSE,3,1,53.356023361992676,-6.230117205099823,2233,2623,66,Unknown
2818,549891.610582764,APARTMENTS,3,1,53.356058243163574,-6.240465327361266,2110,3261,66,Unknown
2819,289750.4233332443,APARTMENTS,2,1,53.3599273188233,-6.224544982713376,1527,1734,66,Unknown
2820,126770.82809877224,HOUSE,1,1,53.375519803723535,-6.292689849987162,2679,5746,67,D7
2821,330188.3015433843,HOUSE,3,1,53.375319329090395,-6.29206158229256,3040,6466,67,D7
2822,125699.77008922497,HOUSE,1,1,53.37508201747281,-6.296602103846015,2763,4778,67,D7
2823,262380.6991164635,HOUSE,2,1,53.37615009506442,-6.296638449796103,3287,4800,67,D7
2824,349081.1586766707,APARTMENTS,3,1,53.389966210507644,-6.2815098399531335,2931,5045,67,D7
2825,117661.01217000873,HOUSE,1,1,53.381208443026,-6.282969031844401,3087,5527,67,D7
2826,130929.53056306904,HOUSE,1,1,53.37934577491726,-6.284318959583564,3043,5691,67,D7
2827,221236.62280889225,HOUSE,2,2,53.385260689301084,-6.283715582650413,3073,5582,67,D7
2828,310310.0426777445,HOUSE,3,1,53.37888969758191,-6.281565938298348,2848,5447,67,D7
2829,248936.53397733197,HOUSE,2,2,53.38359613698549,-6.281451890496995,2599,5324,67,D7
2830,334015.4642346854,HOUSE,3,1,53.389012449767236,-6.2817166784557585,2871,6559,67,D7
2831,333591.45267412666,APARTMENTS,3,1,53.38812908799626,-6.281043650294459,2988,5372,67,D7
2832,303163.927673795,HOUSE,3,2,53.386694150235506,-6.281836850962492,2669,6382,67,D7
2833,342891.74307365884,APARTMENTS,3,2,53.389972603324594,-6.281052504814449,3131,6917,67,D7
2834,254699.77884388418,HOUSE,2,1,53.383006504395865,-6.2998478172496295,2674,5552,67,D7
2835,239689.10093265187,HOUSE,2,1,53.37491134035541,-6.2895086253139,2696,5627,67,D7
2836,227402.0378026832,HOUSE,2,1,53.37793172251406,-6.295484105429945,3220,4449,67,D7
2837,263075.38958823646,HOUSE,2,1,53.37695404390661,-6.285425014813865,2648,5060,67,D7
2838,489657.11636230175,HOUSE,4,1,53.3861253108386,-6.297898371753036,2806,6429,67,D7
2839,247428.45604154325,APARTMENTS,2,1,53.38828330520762,-6.296755548820163,2632,5192,67,D7
2840,415146.7410892842,HOUSE,4,1,53.38510926908087,-6.298229644158076,3095,6089,67,D7
2841,245753.25222834238,HOUSE,2,1,53.38043540575882,-6.282888620008909,2616,5019,67,D7
2842,265087.7382514783,HOUSE,2,2,53.39493668202891,-6.292804366657276,2836,6328,67,D7
2843,434084.71500075783,HOUSE,4,1,53.382109543706456,-6.302808467218397,2932,6426,67,D7
2844,432000.4516310755,HOUSE,4,1,53.387368555041334,-6.293349492702167,2841,5068,67,D7
2845,231230.4937375298,HOUSE,2,1,53.383832978327156,-6.301728376911007,3139,6080,67,D7
2846,266618.6563473614,HOUSE,2,1,53.38090827467785,-6.295197012486411,3018,5799,67,D7
2847,358825.99615822645,HOUSE,3,1,53.38237082431621,-6.301772452957849,3146,5523,67,D7
2848,368145.3796596255,APARTMENTS,3,1,53.38531992413315,-6.282662196251998,2862,6028,67,D7
2849,248323.72006952448,HOUSE,2,1,53.390931043473834,-6.284123027800688,3074,5084,67,D7
2850,210101.16508469768,HOUSE,2,1,53.39084588716261,-6.287100709812986,3135,6230,67,D7
2851,332821.8976654168,HOUSE,3,1,53.38426619598851,-6.299482213129339,3255,6853,67,D7
2852,211296.24950160956,APARTMENTS,2,1,53.39519333556788,-6.286900394452173,2940,6640,67,D7
2853,318380.38956892805,HOUSE,3,1,53.37667602169634,-6.287510103244602,3171,4998,67,D7
2854,482065.8342182814,APARTMENTS,4,1,53.39510399847266,-6.300095239725617,2900,5735,67,D7
2855,213875.20199231594,HOUSE,2,2,53.38994807547324,-6.293133191740007,2559,5558,67,D7
2856,357959.26989184006,HOUSE,3,2,53.38714457137216,-6.285642789420585,2983,6077,67,D7
2857,233942.67841424432,APARTMENTS,2,2,53.37650447283335,-6.288726813703195,2671,5030,67,D7
2858,231875.75357241492,HOUSE,2,2,53.39135661728436,-6.297239679511504,3048,6030,67,D7
2859,132650.28126742353,APARTMENTS,1,1,53.39305800129881,-6.286917735557276,3406,6126,67,D7
2860,511616.31905823713,HOUSE,4,2,53.39444575401675,-6.289588419242312,2988,5947,67,D7
2861,398969.8514770054,HOUSE,3,1,53.39250548607519,-6.287233635207081,2166,6546,67,D7
2862,222069.0316695685,APARTMENTS,2,2,53.37999348670466,-6.293629974914323,2961,6230,67,D7
2863,401405.87602310587,HOUSE,3,1,53.37956775317745,-6.300830419230852,2915,6107,67,D7
2864,257367.86062946258,HOUSE,2,2,53.376343125332866,-6.295733024020502,3066,4428,67,D7
2865,234909.37364889367,HOUSE,2,1,53.37537836078559,-6.292542874128073,2695,5661,67,D7
2866,310234.06476182496,HOUSE,3,1,53.38672272677219,-6.283876231071175,2628,5482,67,D7
2867,229754.809124196,HOUSE,2,2,53.38520552208813,-6.300758077773548,2830,6634,67,D7
2868,217141.28067652593,HOUSE,2,1,53.37934274236985,-6.287800252795891,3005,6860,67,D7
2869,305732.44931948837,HOUSE,3,1,53.39156650886123,-6.28020614450852,2975,7045,67,D7
2870,220448.50986387118,HOUSE,2,1,53.37731682193964,-6.293840334577619,2675,6640,67,D7
2871,222687.56478115913,HOUSE,2,1,53.37496159187953,-6.286042799968454,2712,6384,67,D7
2872,251661.52866725615,HOUSE,2,2,53.39226114787749,-6.282602282358146,2757,5530,67,D7
2873,386727.7617019218,APARTMENTS,3,1,53.39288275600844,-6.285299038822744,3326,5696,67,D7
2874,341310.3051432558,APARTMENTS,3,1,53.392363207313764,-6.285884638777263,3285,5385,67,D7
2875,341067.4883169648,HOUSE,3,2,53.39267059097349,-6.292641176761215,2557,5981,67,D7
2876,128694.66247777792,HOUSE,1,1,53.392653574471204,-6.296763631174333,2854,5651,67,D7
2877,322848.3984737176,HOUSE,3,1,53.394184824814836,-6.299169190342769,2938,5584,67,D7
2878,385998.46451457194,APARTMENTS,3,2,53.39392661552189,-6.292637951750648,2698,6239,67,D7
2879,336830.1649676161,HOUSE,3,1,53.394586123025,-6.29243443466455,2730,6634,67,D7
2880,223979.9893438732,HOUSE,2,1,53.39266615729786,-6.2906882032843905,3082,6971,67,D7
2881,464904.15173637087,HOUSE,3,2,53.328409271566926,-6.3062655912893915,2495,2948,68,D8
2882,299351.40460006194,HOUSE,2,1,53.31819059053634,-6.31070969199883,2117,3402,68,D8
2883,256706.160503039,HOUSE,2,1,53.32315828664198,-6.309043136938999,2513,3580,68,D8
2884,405281.82500270644,HOUSE,3,1,53.32636477780595,-6.309404163872206,2044,4388,68,D8
2885,312538.05592277873,HOUSE,2,2,53.31597589866618,-6.300120928441117,2094,3143,68,D8
2886,306048.5236719042,HOUSE,2,1,53.315028705630446,-6.2924715735137955,2943,2925,68,D8
2887,436459.7926447963,HOUSE,3,2,53.316184588193366,-6.291118883138103,2382,2850,68,D8
2888,159514.84463968294,HOUSE,1,1,53.319948588901006,-6.291503212522176,2198,3516,68,D8
2889,262135.90438408242,HOUSE,2,1,53.31588162861747,-6.290189929316879,2859,3069,68,D8
2890,436482.57123381266,HOUSE,3,1,53.321203076497504,-6.291757097182819,2103,3731,68,D8
2891,268643.95182119607,HOUSE,2,1,53.31971494334974,-6.289542556428431,2444,2781,68,D8
2892,517644.97581271484,HOUSE,4,2,53.32138661139283,-6.2901369696054505,1824,3125,68,D8
2893,476198.2172009208,HOUSE,3,1,53.32349342195144,-6.290814862276472,2688,3539,68,D8
2894,324110.7413601598,HOUSE,2,2,53.315073932435276,-6.2929908458650115,2439,3082,68,D8
2895,494733.7120191232,HOUSE,3,1,53.317526891170125,-6.303976929577206,2706,3919,68,D8
2896,330544.6005700669,HOUSE,2,1,53.310109651021385,-6.3055408328598,2498,3812,68,D8
2897,392297.2681148569,HOUSE,3,1,53.32268894706105,-6.310753791071346,1797,2876,68,D8
2898,252618.9433566701,HOUSE,2,1,53.31406841824392,-6.305115587713456,2247,4686,68,D8
2899,286633.10201899114,HOUSE,2,1,53.30749214691382,-6.305216752777963,2434,3466,68,D8
2900,253164.79539358758,HOUSE,2,1,53.315359609705055,-6.306330682222,2686,3184,68,D8
2901,527779.365289013,HOUSE,4,1,53.310058454964526,-6.301990553227265,2423,2675,68,D8
2902,393651.842836219,APARTMENTS,3,1,53.329667657852724,-6.301461477114991,2080,3147,68,D8
2903,284489.6758664016,HOUSE,2,1,53.31009903766748,-6.306051842433014,2293,2950,68,D8
2904,601228.0665725095,HOUSE,4,1,53.31111760024002,-6.304518645486982,2673,4222,68,D8
2905,583141.1326097043,APARTMENTS,4,1,53.31771415942175,-6.304428524941944,2375,2183,68,D8
2906,254084.23744186116,HOUSE,2,1,53.33096711338267,-6.301310505008436,2649,3176,68,D8
2907,134576.60410271076,APARTMENTS,1,1,53.32816220863884,-6.302514004778657,2026,2579,68,D8
2908,142942.3840476992,HOUSE,1,1,53.32122694785797,-6.3008241077372755,2559,3043,68,D8
2909,510491.1015758613,HOUSE,4,1,53.31107885666508,-6.308629659105831,2273,2894,68,D8
2910,447474.3491874285,HOUSE,3,1,53.32643748894601,-6.2889949510804986,2419,2950,68,D8
2911,497456.32393648673,HOUSE,3,1,53.31449320596999,-6.304915016122174,1543,2382,68,D8
2912,286699.2075190067,HOUSE,2,3,53.31907065246757,-6.298463593645452,2103,2744,68,D8
2913,252467.19853186348,HOUSE,2,1,53.313003832470734,-6.305991226461784,2331,2750,68,D8
2914,456672.3063037578,HOUSE,3,2,53.32346296703074,-6.291324085623459,2200,2796,68,D8
2915,288189.8821827229,HOUSE,2,1,53.31475201980885,-6.2962093576009455,2108,3370,68,D8
2916,782491.4275679518,HOUSE,5,1,53.32636063178087,-6.3015666426970105,2228,3586,68,D8
2917,414024.47936369956,HOUSE,3,1,53.31502157498274,-6.308258233597606,2263,2246,68,D8
2918,153518.33839237952,HOUSE,1,1,53.31440295442793,-6.2918976362827586,2090,4019,68,D8
2919,291711.29940241505,HOUSE,2,2,53.32828113067084,-6.298439357626522,2555,2113,68,D8
2920,494583.99997586396,HOUSE,3,3,53.323354809495505,-6.292915805814852,2221,3110,68,D8
2921,262441.40661659214,HOUSE,2,2,53.30946502017332,-6.29860327352957,2141,3424,68,D8
2922,487570.7077160862,HOUSE,3,1,53.31939972027052,-6.305367313104897,2668,2963,68,D8
2923,305118.337000964,HOUSE,2,1,53.32066287339423,-6.30739306250897,2568,3820,68,D8
2924,124885.66707468737,HOUSE,1,1,53.32377804509428,-6.293276733870202,2316,2791,68,D8
2925,285708.9583515263,HOUSE,2,1,53.326606313626314,-6.288923942626215,2311,3620,68,D8
2926,584150.5400768083,HOUSE,4,1,53.31140581874179,-6.289888968117087,2530,3182,68,D8
2927,631230.7489795111,HOUSE,4,1,53.32813070630554,-6.291900779753734,2183,3139,68,D8
2928,323155.26356158947,HOUSE,2,2,53.31116089966766,-6.307876604998974,2181,2525,68,D8
2929,443838.08327653643,HOUSE,3,1,53.322181656352534,-6.294615001707582,2360,3733,68,D8
2930,294012.07896832336,HOUSE,2,1,53.329738526769816,-6.3047399928283765,2004,3559,68,D8
2931,499783.16689669545,HOUSE,4,2,53.324620266789836,-6.304117416878176,2629,3886,68,D8
2932,377908.1396567553,HOUSE,3,1,53.325785005493366,-6.303457968126627,1951,4073,68,D8
2933,145204.52880695148,HOUSE,1,1,53.32768134946896,-6.2984908985472705,2845,3173,68,D8
2934,262642.0369853072,HOUSE,2,1,53.31075891843165,-6.296457396829324,2031,2962,68,D8
2935,322509.96610653185,HOUSE,2,2,53.32408084574903,-6.299757230351758,2253,2877,68,D8
2936,323577.2762231615,HOUSE,2,1,53.31561809407304,-6.308537717553263,2657,3779,68,D8
2937,501240.1787805271,HOUSE,4,1,53.31507354667415,-6.296601450475297,2561,3941,68,D8
2938,259283.9503659846,APARTMENTS,2,1,53.31044857830562,-6.293913232833107,2638,2462,68,D8
2939,144301.16115479113,HOUSE,1,1,53.322380912415575,-6.310945440065712,2132,3535,68,D8
2940,250115.1380842571,HOUSE,2,1,53.3147010729232,-6.2972749400509285,2595,3684,68,D8
2941,471884.23212045536,HOUSE,3,1,53.3099878585917,-6.301506582754526,2365,2011,68,D8
2942,268635.06622901256,HOUSE,2,1,53.313744024938615,-6.293999187003963,2164,3317,68,D8
2943,410145.71652781346,HOUSE,3,1,53.31912341877872,-6.294662614119471,2767,2890,68,D8
2944,436976.40511546814,HOUSE,3,1,53.32044788531854,-6.293902001986386,2469,3205,68,D8
2945,134362.85027377773,APARTMENTS,1,2,53.31890032833232,-6.299303468294515,1996,3660,68,D8
2946,139638.6502974682,HOUSE,1,1,53.30937636492707,-6.2975129942846,2190,3027,68,D8
2947,423333.3890040387,HOUSE,3,1,53.3312263252624,-6.299196517544503,1938,2966,68,D8
2948,293848.0960292456,HOUSE,2,2,53.31657506145921,-6.304013120443989,1632,3402,68,D8
2949,445158.81307051226,HOUSE,3,1,53.324124079816876,-6.289500820457845,2546,3010,68,D8
2950,539122.1174666448,HOUSE,4,1,53.32776376146549,-6.296984315717025,1865,3328,68,D8
2951,453127.85182740603,HOUSE,3,1,53.312161132406665,-6.301516755704096,2485,3036,68,D8
2952,445236.0694903184,HOUSE,3,2,53.31628131269544,-6.305552769318294,2399,3099,68,D8
2953,306683.17416091793,HOUSE,2,1,53.316980769097555,-6.296531198295724,1734,2384,68,D8
2954,495325.83182224684,HOUSE,3,2,53.31786647333533,-6.3013329732166055,2265,3238,68,D8
2955,478474.012819192,HOUSE,3,2,53.31921239615809,-6.299270860471607,2542,2471,68,D8
2956,402110.2508366216,HOUSE,3,1,53.31151601965902,-6.294714810395982,1897,3579,68,D8
2957,213813.42297755092,HOUSE,2,1,53.341831966394935,-6.385663822725471,2570,7136,69,D7
2958,103904.10776530816,APARTMENTS,1,1,53.327143782587704,-6.384273138766865,3244,6770,69,D7
2959,95923.96799109114,HOUSE,1,1,53.32515085411082,-6.379363548503455,3121,7211,69,D7
2960,232909.53175092954,HOUSE,2,1,53.33368789186743,-6.383525900853007,3348,7869,69,D7
2961,105224.92226183947,HOUSE,1,1,53.33848167123288,-6.382175188341397,3290,7268,69,D7
2962,446890.02583978814,HOUSE,4,2,53.32916190048898,-6.383362456539585,3371,7592,69,D7
2963,362732.90231490915,APARTMENTS,3,1,53.33617856404735,-6.385008531723364,3492,8138,69,D7
2964,120175.67969590028,HOUSE,1,1,53.33436892270975,-6.381570818688481,3230,7454,69,D7
2965,312529.37547052617,HOUSE,3,1,53.33320523290763,-6.379166940279349,3627,7354,69,D7
2966,192365.3610131249,APARTMENTS,2,1,53.33961792980465,-6.368784535501367,3331,7306,69,D7
2967,334128.48892180866,APARTMENTS,3,1,53.342739018909704,-6.373659817333984,3813,6605,69,D7
2968,117081.09075367032,HOUSE,1,1,53.333149043933595,-6.384066992866667,3163,7748,69,D7
2969,199540.10683669365,APARTMENTS,2,1,53.331536918407416,-6.37861723872863,3726,7146,69,D7
2970,212042.71559990454,HOUSE,2,1,53.32152747553983,-6.372259509747321,3662,7333,69,D7
2971,238503.46894958685,HOUSE,2,1,53.338923723251526,-6.37365273236183,2647,6658,69,D7
2972,123734.86570370392,APARTMENTS,1,2,53.339530832670754,-6.364319888312398,2967,7391,69,D7
2973,318740.0242697469,APARTMENTS,3,1,53.34115534121858,-6.381574313461626,3379,7595,69,D7
2974,199708.86637802044,HOUSE,2,1,53.32860009750293,-6.376977006101723,3860,6814,69,D7
2975,99210.41414741629,HOUSE,1,2,53.32460525549963,-6.373891317814018,3117,7310,69,D7
2976,117435.09640541802,HOUSE,1,1,53.32889710222175,-6.3711213697107105,3759,6697,69,D7
2977,113857.63729328343,HOUSE,1,1,53.327660282100325,-6.37497987293001,3728,6997,69,D7
2978,355388.3244424334,HOUSE,3,2,53.32819931997499,-6.370236382386518,3361,5936,69,D7
2979,440412.5245095135,APARTMENTS,4,1,53.34162976972327,-6.367740892096396,3089,7457,69,D7
2980,224568.9608328801,APARTMENTS,2,2,53.3321896302172,-6.3741396831700445,3065,6926,69,D7
2981,333317.6848663514,HOUSE,3,2,53.340621507837106,-6.370134905943702,3486,6385,69,D7
2982,374281.4375360403,HOUSE,3,1,53.33165720851611,-6.383235322328219,4065,7052,69,D7
2983,223262.9338968849,HOUSE,2,1,53.319219734928765,-6.373821838370626,3534,6273,69,D7
2984,119878.8122512419,APARTMENTS,1,1,53.332738700970424,-6.386365150257119,2486,7148,69,D7
2985,192845.28530187032,APARTMENTS,2,1,53.34376354829166,-6.3716274675038225,3703,7774,69,D7
2986,301624.4431066119,HOUSE,3,2,53.34474387969455,-6.378966024027379,3206,7483,69,D7
2987,300991.8446254073,HOUSE,3,1,53.327173665798824,-6.381192877381304,3388,7457,69,D7
2988,227313.81510849524,HOUSE,2,1,53.32566721274281,-6.3814871828880255,3203,7106,69,D7
2989,547705.1603142996,HOUSE,3,1,53.341214053965565,-6.357594710629206,2260,6443,70,D7
2990,199541.03245777887,HOUSE,1,1,53.35161359757196,-6.34320992183743,2582,5619,70,D7
2991,328675.3710936572,APARTMENTS,2,1,53.34926392407455,-6.354041334039664,1709,6071,70,D7
2992,489232.1123798247,HOUSE,3,1,53.35080680369407,-6.352151079512134,2937,5057,70,D7
2993,367304.8829938841,APARTMENTS,2,1,53.33298352973635,-6.349456638251894,3201,6401,70,D7
2994,416140.92533801065,HOUSE,2,1,53.332552094624596,-6.350322941167351,2704,5640,70,D7
2995,421950.61789256474,HOUSE,2,1,53.35844514069483,-6.347080246464477,2487,6202,70,D7
2996,371121.6215147602,HOUSE,2,1,53.355206320519095,-6.350424339025199,2505,5410,70,D7
2997,205346.74873384036,HOUSE,1,1,53.350386055257026,-6.35364348569617,2887,5559,70,D7
2998,211862.30117846414,APARTMENTS,1,1,53.33488269888955,-6.343924431723609,2627,5218,70,D7
2999,368974.7620045028,HOUSE,2,2,53.33509432957992,-6.348466166006379,2694,5364,70,D7
3000,175058.08557052686,HOUSE,1,1,53.36170484789541,-6.348457035905902,3189,5680,70,D7
3001,363215.20448329515,HOUSE,2,2,53.34023197541872,-6.360703289346646,3245,6133,70,D7
3002,356340.13533453556,HOUSE,2,1,53.36128992326871,-6.346783104982475,2581,5429,70,D7
3003,383074.6746695472,HOUSE,2,1,53.34155911592345,-6.341425821463215,2601,5307,70,D7
3004,629372.031154768,HOUSE,3,1,53.341845741719965,-6.3399417627455605,2971,6227,70,D7
3005,362113.69766228297,APARTMENTS,2,1,53.343728369597905,-6.36116867318514,3168,5387,70,D7
3006,170625.4818585746,HOUSE,1,1,53.35683166915983,-6.354745496755376,2451,6489,70,D7
3007,385620.37208844296,HOUSE,2,1,53.33220604719344,-6.351808971669604,3460,5911,70,D7
3008,174272.73958878816,HOUSE,1,1,53.355324298561996,-6.340299064928936,1717,5785,70,D7
3009,702804.091598543,HOUSE,4,1,53.356338096981496,-6.3457603895048695,2428,5410,70,D7
3010,197276.1096288665,HOUSE,1,1,53.35073906978061,-6.3600606394941295,3042,5572,70,D7
3011,331020.2144660076,HOUSE,2,1,53.34365497678116,-6.343118890232456,2391,5718,70,D7
3012,193988.93341167265,APARTMENTS,1,1,53.342981610542516,-6.357250805049239,2642,5799,70,D7
3013,383337.8267204925,APARTMENTS,2,1,53.33993084816169,-6.339887594368987,2338,6236,70,D7
3014,203030.52051124547,HOUSE,1,2,53.353170987058206,-6.347458842101365,2476,6069,70,D7
3015,167003.94182973023,HOUSE,1,2,53.33060662356352,-6.3512752364416825,2507,5475,70,D7
3016,486798.5582558868,HOUSE,3,2,53.350683832749176,-6.348809671339284,1964,5591,70,D7
3017,185729.3566490559,HOUSE,1,1,53.3462199786606,-6.3418651497377745,2698,5021,70,D7
3018,337313.7902857067,HOUSE,1,2,53.315701095397465,-6.217333675649057,1981,2433,71,D8
3019,311059.93159622437,HOUSE,1,1,53.33171878084266,-6.2181688011050005,1528,2050,71,D8
3020,857651.1600267448,APARTMENTS,3,1,53.33403279465363,-6.22220529282969,1812,2693,71,D8
3021,899481.8434106512,HOUSE,3,2,53.322331039115475,-6.215400444449957,1676,2218,71,D8
3022,1046787.9658930745,HOUSE,4,2,53.3269071956433,-6.220693322699245,1931,2692,71,D8
3023,533837.5885522221,APARTMENTS,2,2,53.33084271857114,-6.217561806356371,2269,2922,71,D8
3024,286566.68804824917,APARTMENTS,1,3,53.3178245538196,-6.21601077912887,2084,2447,71,D8
3025,275846.3410250661,HOUSE,1,2,53.31994341930956,-6.218524981064585,2104,2402,71,D8
3026,630231.3139960121,HOUSE,2,1,53.32053285845917,-6.217853966706054,1939,2742,71,D8
3027,530279.9043495465,APARTMENTS,2,1,53.327089716509164,-6.216203994066337,2020,2741,71,D8
3028,515594.12352155166,HOUSE,2,1,53.325341146296545,-6.218468753155637,1711,2254,71,D8
3029,770330.5266988189,APARTMENTS,3,1,53.321033126915076,-6.216034771996345,1943,2365,71,D8
3030,645770.624285463,HOUSE,2,2,53.31938139991127,-6.204812493472095,1816,2457,71,D8
3031,316316.4589913449,HOUSE,1,2,53.314123312437815,-6.212536531996465,1434,1373,71,D8
3032,1149590.1997673183,HOUSE,4,3,53.31854561016018,-6.210840263276379,1533,2411,71,D8
3033,1301640.2649740349,HOUSE,4,3,53.316783625965016,-6.211689005704613,1365,2370,71,D8
3034,878957.849785061,APARTMENTS,3,2,53.317858610560954,-6.203205638326196,2191,2154,71,D8
3035,861621.1678510227,HOUSE,3,3,53.31610551852181,-6.210125926620556,2504,2196,71,D8
3036,970775.3619994777,HOUSE,3,3,53.31620966390103,-6.21295380362404,1431,2582,71,D8
3037,577985.9400993591,HOUSE,2,2,53.32043634408998,-6.207727057991169,2156,2617,71,D8
3038,1281356.5268894432,APARTMENTS,5,1,53.33360838492824,-6.222413886962595,1569,2112,71,D8
